,gene,p,difference,q,subclass
30633,BCL2L1,1.61436058774076e-17,-0.724014752274741,1.74696877887661e-15,4
30673,BIRC3,1.33093133219601e-18,-1.52962836336915,1.93570652954588e-16,4
30838,C12ORF73,2.45682855731847e-20,0.718349525519073,5.44696867951827e-18,4
30845,C13ORF23,2.17685051587506e-16,0.639100482826349,1.86756141815422e-14,4
31079,C1ORF95,7.60622799862743e-29,4.23305734142735,1.72851531268808e-25,4
31279,C6ORF97,4.70190120962839e-20,-1.7014443626719,9.82535218287864e-18,4
31284,C7ORF23,4.16402723867147e-21,-0.880347470248195,1.16464638767765e-18,4
31316,C8ORF47,1.63645155193978e-16,1.93598896584001,1.43723136300798e-14,4
31331,C9ORF100,1.0097013836275e-18,1.03866218997026,1.50462058642196e-16,4
31381,CABYR,1.07460775414925e-21,2.5650176125514,3.61784610563581e-19,4
31400,CALCA,7.96515033866493e-19,6.79362095780091,1.21686078283133e-16,4
31428,CAPG,9.86204035453751e-18,-0.959523733571036,1.12057433528432e-15,4
31432,CAPN2,6.10050431525551e-18,-0.83437764362569,7.38110934962081e-16,4
31462,CASKIN1,8.66144503008247e-24,2.03713335209126,5.52869580106257e-21,4
31464,CASP1,1.51807396671094e-16,-1.14967805830295,1.34627242511243e-14,4
31473,CAST,2.48637068480913e-18,-0.688188102051974,3.34990150926307e-16,4
31478,CAV1,1.24153315525995e-20,-1.48536939872473,2.93130815099038e-18,4
31479,CAV2,5.27856858874825e-26,-1.80064798620664,6.39762512956288e-23,4
31647,CD109,6.46349348759661e-18,-1.5188435314679,7.68015108526185e-16,4
31654,CD1A,6.13062437729781e-18,-2.8071446521989,7.38110934962081e-16,4
31656,CD1C,8.08483152762103e-18,-1.9955307403881,9.30267323874369e-16,4
31658,CD1E,2.84980834739928e-17,-2.08966238111997,2.91064695256848e-15,4
31688,CD44,1.13485756095457e-20,-1.25872779707652,2.78806898083163e-18,4
31695,CD58,3.68409097369074e-16,-0.630044019397361,2.97674550674212e-14,4
31696,CD59,2.44598209529773e-16,-0.822960017734783,2.05870159687559e-14,4
31715,CD97,1.21063255745685e-20,-0.946881742755432,2.89596051244283e-18,4
31729,CDC42EP1,7.77624460453944e-21,-1.3653405123332,1.99115671704968e-18,4
31813,CELF3,2.18806700806847e-16,4.07126837587092,1.86756141815422e-14,4
31850,CFLAR,3.80050017087111e-21,-0.767744457359754,1.09671576359423e-18,4
31857,CH25H,1.04585508664612e-20,-1.95395351818019,2.6046089692091e-18,4
31971,CLDN1,8.83558447362495e-16,-1.74388634671029,6.55636431553068e-14,4
32022,CLTB,3.90712429224759e-17,-0.754724969227134,3.83954160178709e-15,4
32087,COL17A1,8.34437551621822e-19,-3.20267540646656,1.26417289070706e-16,4
32092,COL25A1,8.12341304765713e-16,4.13164792491462,6.10263013249614e-14,4
32160,CPA3,1.01622805095465e-17,-2.18543308771522,1.14751714076742e-15,4
32262,CST6,5.30689348232871e-25,-2.97606865957477,5.07785913203873e-22,4
32317,CX3CL1,5.250501282163e-20,-1.70504603249421,1.07251812707554e-17,4
32373,CYP2S1,1.84322224480682e-16,-1.7161153295233,1.60333877562622e-14,4
32391,CYTH3,1.10601433538017e-19,-0.887097035182014,2.07292171311459e-17,4
32404,DACT2,2.09805252873069e-20,3.18134436091912,4.70896234226222e-18,4
32413,DAPP1,1.28398359052134e-18,-1.4252190580208,1.88248561900629e-16,4
32433,DCBLD1,7.20911013866058e-26,-0.939190392343422,8.19135139505308e-23,4
32434,DCBLD2,4.77936978768457e-22,-1.14785372790987,1.77324372938991e-19,4
32533,DHRS9,3.97575305797985e-18,-1.8351214379943,5.09008384465308e-16,4
32632,DNMT3A,5.43938149368395e-18,0.718961935790098,6.68161861859285e-16,4
32676,DPYD,5.21825020437158e-19,-1.45827916625906,8.39537953234295e-17,4
32772,EDN1,2.41760784182513e-17,-1.48753541948318,2.49727900933982e-15,4
32812,EHD1,2.33980284707502e-18,-0.719490805919197,3.2225466484715e-16,4
32813,EHD2,1.49283726620356e-18,-1.26019362571797,2.15395091266514e-16,4
32814,EHD4,4.96910126202098e-23,-0.608730133156435,2.58109316981547e-20,4
32856,ELK3,1.52628174225008e-22,-1.11085748431701,6.96106133940244e-20,4
32884,EMP1,8.81915171786658e-24,-1.2486368449543,5.52869580106257e-21,4
32901,ENO3,1.20601139808883e-24,2.99317743246644,9.53273357271953e-22,4
32926,EPHA2,1.3531392477164e-25,-1.84932232794364,1.44706303079319e-22,4
32958,EREG,6.74477203208882e-21,-3.01114124617684,1.80323464034375e-18,4
32967,ERO1LB,3.20120941075374e-19,1.76299435041949,5.33926487041312e-17,4
32993,ETV1,3.35924580744088e-17,-1.32316048303839,3.3555543285316e-15,4
33229,FAS,4.47001065041698e-30,-1.70957980635222,2.03161984061452e-26,4
33281,FCER1A,5.65985898361446e-16,-2.29887855475631,4.43518260009099e-14,4
33339,FGFBP1,1.21802849826871e-21,-3.0966899730006,3.88486984184652e-19,4
33346,FGL1,2.25823416269338e-22,4.84247139693669,9.63547544881792e-20,4
33355,FHOD1,1.42029030501094e-19,-0.819702533871055,2.53145860246068e-17,4
33422,FMN1,1.24698129562122e-19,-1.8948910575035,2.26701199543938e-17,4
33445,FOSL1,7.83417087479179e-17,-1.58343012582673,7.41798054706848e-15,4
33455,FOXF2,8.36360561097226e-16,-1.20176745382628,6.25721604969036e-14,4
33473,FOXQ1,1.20858073501762e-19,-3.16493527619948,2.22501522958589e-17,4
33504,FSTL3,1.36633572253479e-16,-1.29028831169785,1.22970215028131e-14,4
33527,FXYD5,1.47684405847903e-22,-1.34524781302808,6.96106133940244e-20,4
33536,FZD3,4.72673846127425e-18,1.08235741537308,6.00923812768992e-16,4
33611,GBP6,4.5686804204009e-20,-2.36399029469742,9.65797791196376e-18,4
33648,GFRA3,2.10418471544571e-17,3.08865565373085,2.22041467455267e-15,4
33684,GJB3,1.13031648427998e-17,-2.53575516645663,1.26846627680309e-15,4
33693,GKAP1,1.21164195670519e-19,0.913031107886802,2.22501522958589e-17,4
33699,GLDC,2.40407201467208e-16,2.54407352960405,2.03283856868551e-14,4
33740,GNA15,4.0301155043449e-16,-1.06651400536942,3.21348683635922e-14,4
33741,GNAI2,7.39996631254862e-21,-0.567073777712304,1.92352035263797e-18,4
33812,GPR110,1.42295631361573e-27,-4.413067457004,2.5869345781534e-24,4
33864,GPR87,2.699806757785e-30,-4.26888465763974,1.63608289521771e-26,4
33875,GPT2,8.44310112600308e-25,1.75824369398469,7.30931326051124e-22,4
33971,GYLTL1B,3.15224779353585e-18,1.32273192770411,4.12286797744473e-16,4
34057,HES6,5.93731538618267e-19,2.06929174916992,9.38612119311313e-17,4
34074,HHLA2,4.78537302585498e-26,-4.10289478499427,6.21414868643168e-23,4
34142,HLA-DQB2,8.29821125987542e-18,-2.14291605086354,9.4881434405368e-16,4
34166,HMGB3,5.16796086450233e-29,1.86061019199741,1.34219326452361e-25,4
34226,HPGDS,1.15147587651647e-20,-2.23158084649385,2.79117752467592e-18,4
34237,HRH1,1.41273197898216e-21,-0.898732539662853,4.42818403067167e-19,4
34268,HSP90B1,4.30667208551006e-19,0.773012101847559,6.99065165308687e-17,4
34287,HSPD1,3.74025295644786e-18,0.649633403940895,4.82253891831362e-16,4
34311,ICAM1,2.76306384482788e-23,-1.50724989535473,1.52832961629925e-20,4
34356,IFNGR1,5.85285404053469e-18,-0.759905099676757,7.14126754744434e-16,4
34363,IFT57,1.53158665333387e-22,-1.19636749106863,6.96106133940244e-20,4
34412,IL18,6.86401729497119e-18,-1.59697733884134,8.10310613133612e-16,4
34429,IL27RA,2.4875506256904e-18,-1.18775541762241,3.34990150926307e-16,4
34541,ITGA2,9.94447808029958e-20,-1.88002485681957,1.90305906841944e-17,4
34542,ITGA3,1.92916622381776e-20,-1.37671296077562,4.38403024362586e-18,4
34556,ITGB4,1.65995353922342e-21,-2.16940344132412,5.1149076852681e-19,4
34579,IVL,4.45484623275586e-22,-3.83919511974205,1.72317243641493e-19,4
34608,KANK2,3.747618172657e-16,-0.655710006935733,3.01467691942054e-14,4
34647,KCNJ11,1.50723454943665e-16,1.63582268612011,1.3432119661156e-14,4
34669,KCNN4,9.24290375404025e-29,-2.59411082861584,1.86706655831613e-25,4
34709,KIAA0114,5.31495399480729e-18,0.893734552310439,6.63605669512566e-16,4
34762,KIAA1549,2.77419567315045e-23,1.19165220377935,1.52832961629925e-20,4
34773,KIAA1908,1.08441091806377e-16,-1.33565030282027,1.00074063403042e-14,4
34859,KLK12,5.12530824939969e-20,5.77811735785822,1.05884209061462e-17,4
34886,KRT16,1.29759363617748e-20,-3.35332622044114,2.9861078867983e-18,4
34929,LAMC2,1.27438418021605e-19,-1.75095106734986,2.29389152438889e-17,4
34970,LDLR,2.33150874228958e-16,-0.904473468315972,1.98069294087965e-14,4
34985,LGALS3,3.70736407112154e-17,-1.08731982563289,3.68305348704861e-15,4
35036,LIPH,9.91499826329803e-17,-2.11999150126293,9.19666675646725e-15,4
35092,LOC100133985,8.83717598956659e-17,1.40939521832237,8.32434505131195e-15,4
35099,LOC100190940,2.86723772119518e-17,4.68708572408072,2.91208836711332e-15,4
35126,LOC145837,1.2967879621179e-29,4.35509934192303,4.0382877954396e-26,4
35174,LOC285830,4.62081641955021e-16,-1.27580405708437,3.65245402206186e-14,4
35370,LRRC8A,1.3774907165104e-17,-0.608831669233538,1.51774431673691e-15,4
35418,LY86,4.23446001107227e-16,-1.3384573309527,3.36168048040585e-14,4
35514,MAP7D1,8.59868471569653e-16,-0.607451248138677,6.40672492341651e-14,4
35543,MARK1,1.33276824932e-29,1.94222157798773,4.0382877954396e-26,4
35593,MDFIC,1.33017879318068e-24,-1.04918370898493,1.00761043583437e-21,4
35618,MEF2C,4.02826945150282e-16,-0.918704848623587,3.21348683635922e-14,4
35650,MET,3.82323805719471e-22,-2.65271752177534,1.5110101713e-19,4
35754,MMP28,5.52342543219869e-34,-3.11917479920307,5.02079371786861e-30,4
35757,MMP7,3.66449247222728e-16,-2.29175622497321,2.97412826540589e-14,4
35767,MOBKL2C,2.65824378837371e-19,-0.708112805247005,4.51653010024617e-17,4
35801,MPZL2,2.11293585642251e-17,-1.40800230294866,2.22041467455267e-15,4
35844,MRPS26,1.56720088051251e-16,0.755429328996911,1.38309281590861e-14,4
35861,MS4A2,4.7940721509175e-17,-2.08553819985673,4.63596977147235e-15,4
35870,MSI1,4.78489173240494e-23,3.30252883623839,2.55850975573888e-20,4
35880,MST1R,2.09573543411696e-16,-1.12504284107953,1.81430810439268e-14,4
35956,MYBPH,6.98263756858302e-19,-2.46859890182277,1.08499445296444e-16,4
35962,MYD88,1.1049783424642e-19,-0.625270440850546,2.07292171311459e-17,4
35990,MYO1G,1.61797609458251e-18,-1.5193900680378,2.28021747283023e-16,4
35998,MYOF,2.5986703051372e-25,-1.37846537149263,2.62465700818857e-22,4
36008,N4BP1,2.02781447909771e-18,-0.49597032316224,2.81417307099209e-16,4
36361,NT5E,7.3462824387361e-20,-1.72330929340808,1.43607972834648e-17,4
36369,NTN4,1.15199682463994e-18,-1.34142161469273,1.70270750178489e-16,4
36576,PAPOLA,2.41007623188102e-18,0.572168253278022,3.29437487936819e-16,4
36621,PCDH7,5.42504339529321e-18,-1.79773323379581,6.68161861859285e-16,4
36759,PFN2,1.12131922452878e-24,1.49395985271289,9.26617431906056e-22,4
36905,PLAT,1.52562106113472e-17,-1.62170767229305,1.66082580188199e-15,4
36910,PLCB1,3.49752748496472e-19,1.33067348671011,5.78045906151442e-17,4
36949,PLIN3,5.84228757379687e-25,-0.739308483854359,5.31063940458136e-22,4
36954,PLLP,7.05295700401046e-17,-1.35588624168125,6.7842729276672e-15,4
36959,PLS3,6.37160296267778e-21,-1.02250179421135,1.72889166957436e-18,4
36978,PML,1.03580032798254e-20,-0.774638675520023,2.6046089692091e-18,4
37049,PON2,1.60992491105009e-18,-0.977836020790148,2.28021747283023e-16,4
37094,PPM1H,4.38724659313676e-20,1.20514651537863,9.49525512657456e-18,4
37104,PPP1R13L,3.73227469122322e-17,-0.958591196049706,3.6876496677412e-15,4
37360,PTRF,6.47385693120801e-19,-1.03874430580543,1.01460964663243e-16,4
37362,PTTG1IP,1.29819607615949e-22,-0.60839022555848,6.37870396339987e-20,4
37414,RAB27A,2.89125847125163e-19,-0.955185243311904,4.86695175994024e-17,4
37415,RAB27B,2.96180763092757e-18,-2.14982697833694,3.90185961813502e-16,4
37475,RALB,1.20775397062974e-21,-0.614693661178174,3.88486984184652e-19,4
37519,RASGRP4,7.66075876132299e-18,-1.35042924253742,8.91815144804591e-16,4
37579,RCOR2,7.69782331179276e-19,2.05102642418145,1.18598667634231e-16,4
37595,RELL1,1.99596034202078e-17,-1.01396927884179,2.1345034716434e-15,4
37652,RGS3,3.17579496273867e-16,-0.634389349242452,2.62436147375405e-14,4
37666,RHOC,6.0489249683848e-22,-0.814454468208751,2.15626384167129e-19,4
37668,RHOF,2.6272264261103e-16,-1.43538587943332,2.20105882150623e-14,4
37686,RIN1,1.12381848759887e-16,-1.35394203997807,1.02668442736419e-14,4
37688,RIN3,1.10011225082605e-16,-0.975533620289168,1.01010306666755e-14,4
37733,RNF183,5.10881335553623e-27,3.30172811333042,8.44347516396806e-24,4
37751,RNFT2,6.34674825498842e-16,1.48316070792737,4.88914759642752e-14,4
37768,ROS1,1.1628506472566e-17,-2.98150923896372,1.29697084460889e-15,4
37820,RRAD,1.24073133673176e-17,-1.91276403183776,1.37539607937704e-15,4
37825,RRAS,7.64191676336405e-18,-0.902953849478378,8.91815144804591e-16,4
37887,S100A10,5.49121672883727e-20,-1.3292903824144,1.10922577922513e-17,4
37897,S100A6,7.03324732354048e-16,-1.36093413753288,5.39512389628548e-14,4
37900,S100B,1.87484998635528e-17,-1.78974738093181,2.01685045869461e-15,4
38014,SDC4,2.29539474907781e-19,-0.939072930996314,3.93681854134289e-17,4
38052,SEMA3C,4.46144933405971e-20,-1.4040619045017,9.54225281096536e-18,4
38100,SERTAD1,9.21748001379598e-19,-0.803919098879035,1.38490732769265e-16,4
38132,SFRS13B,1.73451767369923e-16,1.41620749316705,1.51603515903135e-14,4
38153,SFXN3,1.71415208829949e-22,-1.08434778764755,7.60080121104506e-20,4
38181,SH3BGRL3,1.24932278907129e-16,-0.655885938341935,1.12998449280179e-14,4
38195,SH3RF2,3.3969730680958e-26,-2.99483092591202,4.75053618292167e-23,4
38205,SHISA3,3.94187050132998e-21,-2.7457353385651,1.11973758928405e-18,4
38350,SLC29A4,2.93903378261046e-18,1.9599025965523,3.90011928232541e-16,4
38388,SLC38A8,8.90918112151777e-17,3.52905639384481,8.34891303037078e-15,4
38668,SPRED1,1.55917202891818e-19,-0.80235143227198,2.7255526428589e-17,4
38671,SPRR1A,3.37967893353529e-16,-2.57106531428898,2.76768301854376e-14,4
38672,SPRR1B,1.82780597362972e-18,-3.37330320651344,2.55611635389141e-16,4
38721,SS18L1,7.47145512170366e-17,0.734992152333783,7.11157351374725e-15,4
38746,ST6GALNAC2,1.58327181337842e-18,-2.00300199978659,2.26644736749761e-16,4
38783,STEAP3,7.40375530462665e-16,-1.30844427489155,5.58507350365612e-14,4
38790,STK17A,2.78219987442155e-26,-0.915212495037395,4.21503280974865e-23,4
38817,STRBP,9.12045261241706e-17,0.508038745048083,8.50306812788421e-15,4
38840,SUDS3,1.13940937398959e-21,0.63183813008339,3.76626589438741e-19,4
38855,SUSD2,5.61181471868726e-16,-2.10133315626801,4.41657106431751e-14,4
38860,SUV420H1,3.02129816689091e-17,0.441998691382292,3.05151114855982e-15,4
38886,SYNPO,7.70159393478112e-18,-0.975003112890557,8.91815144804591e-16,4
38902,SYT8,1.66535267569694e-19,-3.01237487497254,2.8834392042067e-17,4
38904,SYTL2,7.37836211350131e-16,-1.09026907384336,5.58507350365612e-14,4
39080,TGFB1,5.09659895161031e-18,-0.961835628908432,6.43445617640802e-16,4
39090,TH1L,3.26834784581813e-20,0.662814291523771,7.15886311288838e-18,4
39106,THPO,2.80893155422284e-18,2.81734819041259,3.75488056292436e-16,4
39121,TICAM1,1.47444414396977e-16,-0.643533251092435,1.32046278509214e-14,4
39149,TIPARP,1.80708489012402e-21,-1.10811777118752,5.47546721707578e-19,4
39166,TLR2,2.08123859013572e-17,-1.41743560155217,2.21268523793377e-15,4
39167,TLR3,7.13155778268908e-17,-1.44068465297507,6.82377476259408e-15,4
39352,TNFAIP8,6.31077104837673e-16,-0.927609564876166,4.88211990040378e-14,4
39356,TNFRSF12A,2.30880465995904e-22,-1.50695792600477,9.63547544881792e-20,4
39429,TP63,1.4716672297596e-17,-2.13815015697034,1.61174158054395e-15,4
39446,TPSAB1,8.39565482910816e-20,-2.09521383236612,1.62375537014028e-17,4
39447,TPSB2,2.74723718013657e-21,-2.32277792583813,8.05560837659401e-19,4
39501,TRIM29,2.17956533909365e-17,-3.09182670044003,2.27726999222543e-15,4
39526,TRIP10,2.46593251530946e-17,-0.684322744418232,2.53280526148734e-15,4
39662,TXNIP,3.15490114951861e-16,-1.01794332046053,2.61900013234011e-14,4
39844,VAX2,3.53818266977601e-16,1.67371078126137,2.88449152181739e-14,4
39864,VIL1,3.20157161871776e-16,3.83411488011762,2.63369104200402e-14,4
39954,WDR72,1.15745464198395e-16,2.80438481987285,1.05212626956341e-14,4
39986,WNK2,2.33201826043998e-22,1.80156530498676,9.63547544881792e-20,4
39988,WNT10A,4.91966814342821e-22,-2.14014735173871,1.7887913369505e-19,4
39998,WNT7B,4.28983701643548e-17,-1.85542513478193,4.17054743095171e-15,4
40176,ZMAT4,5.32928645483139e-18,4.36604523110729,6.63605669512566e-16,4
40206,ZNF185,6.29023456383689e-16,-0.964446245699678,4.88211990040378e-14,4
40218,ZNF22,1.44929314225099e-19,0.596502465889488,2.55807275010903e-17,4
40363,ZNF620,6.46007074253123e-18,0.720723845571271,7.68015108526185e-16,4
40482,ZYX,2.33146568419671e-17,-0.82351527755408,2.42205977935407e-15,4
40487,?,1.17699742986529e-23,3.30808580209695,1.66006527098259e-21,5
40497,ABCA13,4.75513437059101e-19,3.17661681256597,4.20229229206841e-17,5
40518,ABHD12B,8.2178418840217e-17,2.71821821089233,6.00826552203273e-15,5
40546,ACSBG1,6.99819767908574e-21,2.96507135783062,7.07789937487533e-19,5
40631,AGBL2,9.57298589164732e-21,2.84358688653966,9.57561583282634e-19,5
40658,AK7,2.29506080170285e-21,2.52042968210927,2.40124033879313e-19,5
40661,AKAP14,7.60392800418946e-33,4.47028642217842,3.22149209903899e-30,5
40699,ALOX15,1.08703328226527e-26,4.60564045302188,2.10410405434913e-24,5
40705,ALS2CR12,2.72947393976879e-22,3.64603231458554,3.14494133376524e-20,5
40758,ANKRD45,4.14591004094534e-16,2.20880215140811,2.88077451509198e-14,5
40817,APOBEC4,2.0452484611547e-36,4.67083942341839,2.06854156862896e-33,5
40885,ARMC3,2.01527915884041e-30,3.56213771979906,6.67057401576176e-28,5
40886,ARMC4,1.30148495739011e-29,3.93191772461304,3.94892227488116e-27,5
41116,C10ORF107,5.61638755357078e-29,3.55421078765031,1.52606470765308e-26,5
41130,C10ORF79,6.85151143186937e-30,4.28283219513011,2.15054768305486e-27,5
41131,C10ORF81,4.03301823027464e-22,2.77625808340236,4.56031657653104e-20,5
41139,C11ORF16,3.75929187628071e-27,3.68951624722381,8.05151865972827e-25,5
41148,C11ORF66,5.10698829588029e-25,3.31719089185013,8.3011358862947e-23,5
41149,C11ORF70,1.24127203457455e-19,2.03818123306405,1.15883884048357e-17,5
41152,C11ORF88,4.05147537492035e-42,5.21467542448428,3.68785546002125e-38,5
41168,C12ORF63,6.7939609411932e-19,2.87294604778337,5.91417527909551e-17,5
41182,C13ORF26,6.2118740449751e-19,3.5097604066207,5.43688302830633e-17,5
41184,C13ORF30,1.27040541338128e-38,5.20294005651506,2.10252095914602e-35,5
41218,C15ORF26,1.93138461799408e-28,4.19779775940423,4.88345235702531e-26,5
41239,C16ORF71,2.29502223833085e-23,2.7509559951743,3.14141953750475e-21,5
41257,C17ORF72,6.93217944212908e-17,2.22226962394464,5.15103374465142e-15,5
41267,C18ORF16,6.02547487135489e-22,2.91613702117713,6.7296791431298e-20,5
41284,C19ORF51,2.99690692309703e-23,2.72311244153601,3.95352829963634e-21,5
41304,C1ORF110,8.70260785705361e-21,3.9856971494368,8.7530925987658e-19,5
41306,C1ORF114,1.65247071239764e-20,2.80302062926897,1.60017177229782e-18,5
41310,C1ORF129,1.05881067402583e-23,3.73945018414879,1.51776758430238e-21,5
41315,C1ORF141,2.25876837704789e-20,3.62158624579821,2.16425675285036e-18,5
41317,C1ORF158,7.77606023467472e-33,4.39104778043145,3.22149209903899e-30,5
41321,C1ORF173,1.64655870786513e-35,5.32620815689005,1.42740958460403e-32,5
41327,C1ORF189,2.668203686828e-19,3.43327095538985,2.41664916013451e-17,5
41329,C1ORF192,2.41565054508736e-21,2.82624161275841,2.51296675276088e-19,5
41330,C1ORF194,2.14773287578611e-34,4.63366567008012,1.4481287779143e-31,5
41351,C1ORF87,2.19658929937878e-29,4.93892626965998,6.34744574526836e-27,5
41352,C1ORF88,1.0507833150106e-20,2.34655309107303,1.03402758106854e-18,5
41355,C1ORF92,1.57729254195349e-30,4.91040957378129,5.33770154700852e-28,5
41360,C20ORF114,4.40994410615462e-29,5.20634053679436,1.25442238207101e-26,5
41367,C20ORF195,5.14750781212823e-18,1.93859629132874,4.09215631964168e-16,5
41373,C20ORF26,4.12443077025308e-27,4.12114399085205,8.73084443865783e-25,5
41376,C20ORF85,9.47557483527191e-48,5.56995451594176,1.72502839876125e-43,5
41380,C21ORF128,3.75411817391063e-19,2.72932192478338,3.36668578108586e-17,5
41396,C22ORF15,3.15369362929152e-28,4.23736733548915,7.75851250287191e-26,5
41411,C2ORF39,2.58144229304786e-32,4.48300652031547,9.9989695627524e-30,5
41412,C2ORF40,9.84519079086884e-22,3.62532421204213,1.06685534730814e-19,5
41417,C2ORF50,8.77297117909817e-18,2.32429150439561,6.85458971311082e-16,5
41422,C2ORF62,3.77152202456407e-24,3.41230304691097,5.5821592241617e-22,5
41428,C2ORF73,1.02102570287121e-20,3.17140146482461,1.01572529621696e-18,5
41429,C2ORF77,2.64133206851621e-17,1.89686908251353,2.0289219538961e-15,5
41434,C3ORF15,1.01554993684274e-23,3.06397673962976,1.46730846033509e-21,5
41435,C3ORF16,1.63654841514304e-29,4.10177400469346,4.88415801601296e-27,5
41461,C4ORF22,2.33500257715936e-23,3.42311920719878,3.15461961290633e-21,5
41467,C4ORF47,2.45044211340015e-19,2.18516809782711,2.23051493372249e-17,5
41481,C5ORF49,4.88222172014584e-25,3.2982891216655,8.00728346083379e-23,5
41485,C6ORF103,2.05525501279756e-26,4.50322636356828,3.77938560686662e-24,5
41486,C6ORF118,2.34910876408283e-33,4.65272467524638,1.15582500135481e-30,5
41497,C6ORF165,3.43858534869652e-30,3.76703812430123,1.11784725487536e-27,5
41517,C6ORF97,4.86622061720368e-27,3.09348167915765,1.00669939018401e-24,5
41518,C6,4.04874836644572e-26,4.31686139951677,7.24731175388783e-24,5
41528,C7ORF57,9.52941565235528e-22,2.85449387731895,1.03882043084508e-19,5
41549,C9ORF116,1.38430247935677e-18,1.86923992660501,1.15601957049037e-16,5
41550,C9ORF117,1.63621476725978e-24,3.87616461178621,2.48227415316369e-22,5
41556,C9ORF135,1.70902157258304e-24,3.39309647580303,2.57130063874994e-22,5
41562,C9ORF171,2.66920089222555e-35,4.7700741708491,2.20876373831664e-32,5
41563,C9ORF24,1.93350556433783e-36,4.83759838324475,2.06854156862896e-33,5
41577,C9ORF98,2.38973891363023e-19,2.03990281274135,2.19723216781002e-17,5
41600,CACNG6,4.38360372597737e-31,4.47215904274518,1.59607011662836e-28,5
41638,CAPSL,1.25393000946298e-39,5.03752546265874,2.53642175803039e-36,5
41639,CAPS,3.421512706794e-23,2.76483863689875,4.41763395937481e-21,5
41645,CASC1,6.47468246026738e-25,3.17957292300243,1.01613443266524e-22,5
41681,CCDC108,7.76310379613298e-31,4.61628241375795,2.77112361977649e-28,5
41682,CCDC113,3.16543272281518e-17,1.78823125407121,2.41115910957533e-15,5
41683,CCDC114,2.4425836163395e-19,2.86583503789306,2.23051493372249e-17,5
41684,CCDC11,7.19829784340618e-26,3.32342997064405,1.26004819460778e-23,5
41688,CCDC135,3.05603772852236e-28,4.33684433064754,7.62125573256843e-26,5
41690,CCDC13,4.40920768482758e-18,2.54954294704985,3.55175335850823e-16,5
41692,CCDC146,1.44069973933667e-22,2.41461946845088,1.71424436304733e-20,5
41693,CCDC147,6.19442103507717e-25,3.72253253691855,9.80603782118086e-23,5
41696,CCDC151,4.42947234870177e-23,3.00490842190647,5.59989889639693e-21,5
41698,CCDC153,2.18488735451483e-18,2.03410739073824,1.79170604905146e-16,5
41699,CCDC157,1.53395105366497e-16,1.64972190650585,1.09943224141617e-14,5
41702,CCDC17,9.26116662977486e-28,4.20233581748392,2.16153254480835e-25,5
41703,CCDC19,3.464678349856e-22,2.84481571508126,3.96694775843575e-20,5
41709,CCDC33,2.05207643684341e-33,4.5464704610271,1.06737290093527e-30,5
41710,CCDC37,4.98935129861376e-29,4.68469393829367,1.37622939986763e-26,5
41711,CCDC39,7.27347627082123e-23,2.9026905276334,8.94686726420949e-21,5
41715,CCDC42B,7.93863954723215e-27,4.0889357566598,1.57090144518871e-24,5
41725,CCDC60,9.02855195685269e-30,4.46739138281044,2.78584387075429e-27,5
41728,CCDC65,1.39551698761501e-27,3.83812739020384,3.17567334494141e-25,5
41733,CCDC74A,4.9886204434037e-17,1.6390211521699,3.75280310628778e-15,5
41734,CCDC74B,6.82217417528183e-19,2.45741134036907,5.91417527909551e-17,5
41736,CCDC78,6.00592811163002e-25,3.17849151054169,9.59104572563373e-23,5
41738,CCDC81,9.84107721969415e-19,3.12114578935559,8.29429679558019e-17,5
41743,CCDC89,3.72793189296736e-19,2.23523342117851,3.35975248076588e-17,5
41747,CCDC96,8.36071083988951e-16,1.72610591217647,5.70062699775987e-14,5
41764,CCNA1,6.75803478099984e-16,2.66675778920067,4.66022815106447e-14,5
41797,CD164L2,7.43559247838013e-19,2.03927353001648,6.3851396730618e-17,5
41894,CDHR3,6.21133412233343e-37,4.5910878556556,9.42311147475667e-34,5
41895,CDHR4,2.14485480532669e-40,5.41671587598364,5.57815453299606e-37,5
42024,CHST6,7.81192289343242e-16,2.04932863281112,5.34646828101268e-14,5
42027,CHST9,1.06012254423247e-41,5.27528053160511,4.82488272943803e-38,5
42115,CNGA4,6.65895089793542e-27,3.98899603631011,1.33215605601005e-24,5
42306,CWH43,2.39321502487727e-17,3.512108590149,1.84612201389367e-15,5
42324,CXORF30,7.59547504419119e-19,3.36817989216002,6.46147771866825e-17,5
42326,CXORF41,3.21018542396665e-33,4.36548827349291,1.4870222038959e-30,5
42360,CYP2F1,1.75806445437764e-18,4.09808707006607,1.46144125077374e-16,5
42396,DARC,2.0111960213388e-18,1.9241482234197,1.65673409812094e-16,5
42406,DCDC2B,1.49411682530583e-40,5.12048793386589,4.53339946744877e-37,5
42506,DLEC1,3.87907874957356e-18,3.47948399182137,3.13860571715496e-16,5
42528,DNAH10,5.62500883280694e-21,3.47358635298476,5.75299358433991e-19,5
42530,DNAH12,3.26728306266609e-33,4.79019505934223,1.4870222038959e-30,5
42534,DNAH3,1.01805045819732e-22,3.25810039568098,1.22739129744915e-20,5
42535,DNAH5,8.15615919695098e-17,1.68043000333256,5.98721282985857e-15,5
42536,DNAH6,5.4729192129818e-24,3.57036688534615,8.03503986067207e-22,5
42537,DNAH7,8.69121186117712e-22,3.20267863407741,9.53153686341744e-20,5
42539,DNAH9,1.28604855565623e-36,5.91792243569066,1.67232242540869e-33,5
